"timestamp","system_time","lat","lon","speed","bearing","provider"
"1541550507000","1541550506220","42.95986909","-78.88980097","0.0","0.0","gps"
"1541550508000","1541550507219","42.95989231","-78.88980278","0.0","0.0","gps"
"1541550510000","1541550509224","42.95990559","-78.88980703","0.0","0.0","gps"
"1541550513000","1541550512195","42.95990572","-78.88978884","1.0","93.7","gps"
"1541550515000","1541550514207","42.95989647","-78.88978017","1.0","96.7","gps"
"1541550517000","1541550516216","42.95989931","-78.88975706","0.75","95.7","gps"
"1541550518000","1541550517221","42.95990286","-78.88974503","0.75","90.9","gps"
"1541550520000","1541550519207","42.95990147","-78.88973266","0.0","0.0","gps"
"1541550526000","1541550525218","42.95991538","-78.88974124","0.75","90.9","gps"
"1541550527000","1541550526218","42.95992433","-78.88974606","1.0","340.3","gps"
"1541550528000","1541550527196","42.9599364","-78.88974527","1.25","356.3","gps"
"1541550529000","1541550528207","42.95994952","-78.88973768","1.25","16.5","gps"
"1541550530000","1541550529211","42.9599606","-78.88972452","1.5","34.5","gps"
"1541550531000","1541550530211","42.95997199","-78.88969366","2.5","56.3","gps"
"1541550532000","1541550531204","42.95997773","-78.88964648","3.5","74.7","gps"
"1541550533000","1541550532214","42.95997811","-78.88959085","4.25","86.2","gps"
"1541550534000","1541550533253","42.95997403","-78.88953354","4.25","93.4","gps"
"1541550535000","1541550534214","42.95996552","-78.88947804","4.25","99.9","gps"
"1541550536000","1541550535207","42.95994831","-78.88942448","4.25","108.4","gps"
"1541550537000","1541550536209","42.95992599","-78.8893768","4.25","118.0","gps"
"1541550538000","1541550537198","42.95989771","-78.88933799","4.0","128.9","gps"
"1541550539000","1541550538199","42.95985999","-78.88931294","4.0","150.7","gps"
"1541550540000","1541550539211","42.95982685","-78.88929748","4.0","160.0","gps"
"1541550541000","1541550540241","42.9597976","-78.88929026","3.5","172.5","gps"
"1541550542000","1541550541211","42.95977184","-78.88929256","3.5","180.1","gps"
"1541550543000","1541550542214","42.9597413","-78.88929266","3.5","180.1","gps"
"1541550544000","1541550543214","42.95971612","-78.8892979","3.5","176.0","gps"
"1541550545000","1541550544212","42.95968753","-78.88928653","3.25","160.4","gps"
"1541550546000","1541550545239","42.95966648","-78.88926257","3.25","142.3","gps"
"1541550547000","1541550546208","42.95965441","-78.88923272","3.0","125.5","gps"
"1541550548000","1541550547213","42.95966397","-78.8892203","0.0","0.0","gps"
"1541550550000","1541550549197","42.95967622","-78.88921977","0.0","0.0","gps"
"1541550553000","1541550552211","42.95968522","-78.8892207","0.0","0.0","gps"
"1541550562000","1541550561211","42.95968795","-78.88920213","1.25","85.6","gps"
"1541550563000","1541550562221","42.95968883","-78.88918644","1.25","85.6","gps"
"1541550564000","1541550563210","42.95970193","-78.8891445","3.0","65.7","gps"
"1541550565000","1541550564198","42.95972131","-78.88910657","3.5","55.7","gps"
"1541550566000","1541550565210","42.95975438","-78.8890691","4.5","45.4","gps"
"1541550567000","1541550566210","42.95989717","-78.88903827","9.5","12.9","gps"
"1541550568000","1541550567209","42.95999221","-78.88901943","10.75","10.5","gps"
"1541550569000","1541550568209","42.96009593","-78.88897822","11.25","11.5","gps"
"1541550570000","1541550569196","42.96018698","-78.88894473","11.0","13.7","gps"
"1541550571000","1541550570212","42.96028231","-78.88891434","11.0","12.1","gps"
"1541550572000","1541550571206","42.960374","-78.8888883","10.75","10.1","gps"
"1541550573000","1541550572212","42.96046426","-78.88887043","10.0","8.1","gps"
"1541550574000","1541550573215","42.96053591","-78.88885415","8.5","7.7","gps"
"1541550575000","1541550574219","42.96060398","-78.88884424","7.25","7.6","gps"
"1541550576000","1541550575216","42.96065894","-78.88883475","5.75","7.7","gps"
"1541550577000","1541550576215","42.96070193","-78.8888285","4.5","7.8","gps"
"1541550578000","1541550577215","42.96072143","-78.88882636","3.0","7.8","gps"
"1541550579000","1541550578219","42.96074681","-78.88882475","2.75","7.7","gps"
"1541550580000","1541550579213","42.9607794","-78.88881382","3.5","7.5","gps"
"1541550581000","1541550580215","42.96083214","-78.88880059","5.25","7.6","gps"
"1541550582000","1541550581213","42.96089558","-78.88878642","6.75","8.1","gps"
"1541550583000","1541550582212","42.9609766","-78.88876954","8.5","8.0","gps"
"1541550584000","1541550583212","42.9610607","-78.88875179","10.0","7.6","gps"
"1541550585000","1541550584206","42.96115777","-78.88872885","11.5","7.8","gps"
