"timestamp","system_time","lat","lon","speed","bearing","provider"
"1547805894141","1547805895080","43.0204603","-78.7646436","0.0","0.0","network"
"1547805909000","1547805908256","43.02014574","-78.76533064","6.823672","153.0","gps"
"1547805910000","1547805909218","43.02019146","-78.76527231","6.3245554","151.3","gps"
"1547805911000","1547805910238","43.02026915","-78.76528926","6.0466933","151.3","gps"
"1547805912000","1547805911219","43.02028618","-78.7652636","6.0207973","151.3","gps"
"1547805913000","1547805912217","43.02032684","-78.76527433","6.0207973","151.3","gps"
"1547805914000","1547805913293","43.02043329","-78.76531193","6.0207973","151.3","gps"
"1547805916000","1547805915216","43.0204776","-78.76533408","6.005206","151.3","gps"
"1547805917000","1547805916219","43.02046543","-78.7653195","6.005206","151.3","gps"
"1547805918000","1547805917218","43.02043979","-78.76533373","6.0","0.0","gps"
"1547805919000","1547805918217","43.02044705","-78.76531971","6.0","0.0","gps"
"1547805920000","1547805919217","43.02046316","-78.76532356","6.0","0.0","gps"
"1547805922000","1547805921222","43.02046896","-78.76531175","6.0","0.0","gps"
"1547805924000","1547805923217","43.02047214","-78.76533197","6.0","0.0","gps"
"1547805927000","1547805926217","43.0204741","-78.76535092","6.0","0.0","gps"
"1547805929000","1547805928227","43.02048072","-78.76536158","6.0","0.0","gps"
"1547805935000","1547805934217","43.02048919","-78.76536581","6.0","0.0","gps"
"1547805957000","1547805956227","43.02050742","-78.76538065","6.0","0.0","gps"
"1547806069000","1547806068223","43.02051649","-78.76538129","6.0","0.0","gps"
"1547806180000","1547806179893","43.02053147","-78.7653901","6.0","0.0","gps"
"1547806253000","1547806252898","43.02054007","-78.76539425","6.0","0.0","gps"
"1547806336000","1547806335790","43.02054899","-78.76539659","6.0","0.0","gps"
"1547806382000","1547806381902","43.0205576","-78.76540144","6.0","0.0","gps"
"1547806468000","1547806467788","43.02056657","-78.76540033","6.0","0.0","gps"
"1547806572000","1547806571898","43.02057628","-78.76539947","6.0","0.0","gps"
"1547806589000","1547806588809","43.02058562","-78.76540077","6.0","0.0","gps"
"1547806594527","1547806595155","43.0202155","-78.7646743","0.0","0.0","network"
"1547806616000","1547806615820","43.02059417","-78.76540474","6.0","0.0","gps"
"1547806616382","1547806617014","43.0204603","-78.7646436","0.0","0.0","network"
"1547806637352","1547806638057","43.0202459","-78.7645832","0.0","0.0","network"
"1547806652000","1547806651892","43.02060323","-78.76540784","6.0","0.0","gps"
"1547806658373","1547806658940","43.0204603","-78.7646436","0.0","0.0","network"
"1547806674000","1547806673801","43.0206123","-78.76540719","6.0","0.0","gps"
"1547806700001","1547806700731","43.0202472","-78.7645751","0.0","0.0","network"
"1547806720000","1547806719810","43.02062107","-78.76541047","6.0","0.0","gps"
"1547806721048","1547806721652","43.0204603","-78.7646436","0.0","0.0","network"
"1547806764311","1547806764986","43.0201679","-78.7642324","0.0","0.0","network"
"1547806785200","1547806785776","43.0204603","-78.7646436","0.0","0.0","network"
"1547806828012","1547806828718","43.0202685","-78.7642981","0.0","0.0","network"
"1547806832000","1547806831893","43.02062839","-78.76540327","6.0","0.0","gps"
"1547806849101","1547806849668","43.0204603","-78.7646436","0.0","0.0","network"
"1547806896000","1547806895819","43.02063726","-78.76540561","6.0","0.0","gps"
"1547807230000","1547807229895","43.02064063","-78.76539422","6.0","0.0","gps"
"1547807235000","1547807234896","43.02064788","-78.76540507","6.0","0.0","gps"
"1547807237000","1547807236895","43.02065616","-78.7654104","6.0","0.0","gps"
"1547807322713","1547807323407","43.0202408","-78.7642638","0.0","0.0","network"
"1547807343602","1547807344313","43.020238","-78.7644319","0.0","0.0","network"
"1547807364599","1547807365340","43.0203119","-78.7645019","0.0","0.0","network"
"1547807385627","1547807386222","43.0204603","-78.7646436","0.0","0.0","network"
"1547807406490","1547807407081","43.0202367","-78.7646938","0.0","0.0","network"
"1547807427377","1547807427959","43.0204603","-78.7646436","0.0","0.0","network"
"1547807489937","1547807490667","43.0202408","-78.7642638","0.0","0.0","network"
"1547807510974","1547807511549","43.0204603","-78.7646436","0.0","0.0","network"
"1547807551893","1547807552599","43.0202681","-78.7645867","0.0","0.0","network"
"1547807572918","1547807573509","43.0204603","-78.7646436","0.0","0.0","network"
"1547807656537","1547807657273","43.0201864","-78.7641625","0.0","0.0","network"
"1547807677403","1547807678002","43.0204603","-78.7646436","0.0","0.0","network"
"1547807844600","1547807845305","43.0201209","-78.7640604","0.0","0.0","network"
"1547807865564","1547807866156","43.0204603","-78.7646436","0.0","0.0","network"
"1547807907131","1547807907788","43.0203051","-78.7644002","0.0","0.0","network"
"1547807928063","1547807928695","43.0204603","-78.7646436","0.0","0.0","network"
"1547807969894","1547807970607","43.0203405","-78.7644213","0.0","0.0","network"
"1547807990920","1547807991548","43.0204603","-78.7646436","0.0","0.0","network"
"1547808137126","1547808137844","43.0202408","-78.7642638","0.0","0.0","network"
"1547808158066","1547808158682","43.0204603","-78.7646436","0.0","0.0","network"
"1547808774000","1547808773894","43.02065119","-78.76540015","6.0","0.0","gps"
"1547808949000","1547808948823","43.02066413","-78.76539704","6.0","0.0","gps"
"1547808969972","1547808970676","43.0204579","-78.7643933","0.0","0.0","network"
"1547808990954","1547808991591","43.0204603","-78.7646436","0.0","0.0","network"
"1547809137190","1547809137890","43.0204261","-78.7643612","0.0","0.0","network"
"1547809158144","1547809158743","43.0204603","-78.7646436","0.0","0.0","network"
"1547809169000","1547809168800","43.0206559","-78.76539203","6.0","0.0","gps"
"1547809199862","1547809200599","43.0204057","-78.7643592","0.0","0.0","network"
"1547809220859","1547809221519","43.0204603","-78.7646436","0.0","0.0","network"
"1547809449652","1547809450373","43.0204672","-78.764395","0.0","0.0","network"
"1547809469858","1547809470501","43.0204603","-78.7646436","0.0","0.0","network"
"1547809573839","1547809574583","43.02046","-78.7643877","0.0","0.0","network"
"1547809594921","1547809595555","43.0204603","-78.7646436","0.0","0.0","network"
"1547809615826","1547809616526","43.0204601","-78.764399","0.0","0.0","network"
"1547809636903","1547809637499","43.0204603","-78.7646436","0.0","0.0","network"
"1547809698866","1547809699495","43.020118","-78.7644086","0.0","0.0","network"
"1547809705000","1547809704814","43.02064868","-78.76538466","6.0","0.0","gps"
"1547809719658","1547809720338","43.0204603","-78.7646436","0.0","0.0","network"
"1547809740381","1547809741258","43.0155935","-78.7715467","0.0","0.0","network"
"1547809761427","1547809762089","43.0204603","-78.7646436","0.0","0.0","network"
"1547809782323","1547809782918","43.0201443","-78.7642882","0.0","0.0","network"
"1547809803148","1547809803762","43.0204603","-78.7646436","0.0","0.0","network"
"1547809999000","1547809998908","43.02064164","-78.76536887","6.0","0.0","gps"
"1547810000000","1547809999894","43.02063642","-78.76535551","6.0","0.0","gps"
"1547810002000","1547810001810","43.02063091","-78.76533658","6.0","0.0","gps"
"1547810005000","1547810004893","43.02062648","-78.76532248","6.0","0.0","gps"
"1547810201081","1547810201696","43.0203354","-78.7643834","0.0","0.0","network"
"1547810221942","1547810222649","43.0204603","-78.7646436","0.0","0.0","network"
"1547810641717","1547810642283","43.0202839","-78.7644682","0.0","0.0","network"
"1547810662583","1547810663299","43.0202389","-78.7645697","0.0","0.0","network"
"1547810683593","1547810684214","43.0204603","-78.7646436","0.0","0.0","network"
"1547810725376","1547810725945","43.0201841","-78.764356","0.0","0.0","network"
"1547810746200","1547810746845","43.0204603","-78.7646436","0.0","0.0","network"
"1547810759000","1547810758895","43.02062892","-78.76533432","6.0","0.0","gps"
"1547810871998","1547810872747","43.0201469","-78.7641858","0.0","0.0","network"
"1547810893029","1547810893595","43.0205003","-78.7644897","0.0","0.0","network"
"1547810912959","1547810913623","43.020381","-78.7645587","0.0","0.0","network"
"1547810933848","1547810934545","43.0204603","-78.7646436","0.0","0.0","network"
"1547811009000","1547811008891","43.02061714","-78.76533882","6.0","0.0","gps"
"1547811013000","1547811012806","43.0206079","-78.76533396","6.0","0.0","gps"
"1547811015000","1547811014891","43.02060782","-78.76534706","6.0","0.0","gps"
"1547811018000","1547811017804","43.0206096","-78.76536348","6.0","0.0","gps"
"1547811022000","1547811021891","43.02061221","-78.76537556","6.0","0.0","gps"
"1547811143062","1547811143798","43.0203079","-78.7643862","0.0","0.0","network"
"1547811164069","1547811164640","43.0204603","-78.7646436","0.0","0.0","network"
"1547811247713","1547811248424","43.0202547","-78.7643145","0.0","0.0","network"
"1547811269655","1547811270254","43.0204603","-78.7646436","0.0","0.0","network"
"1547811394965","1547811395667","43.020289","-78.7642776","0.0","0.0","network"
"1547811415961","1547811416662","43.020327","-78.7644767","0.0","0.0","network"
"1547811437074","1547811437681","43.0204603","-78.7646436","0.0","0.0","network"
"1547811687840","1547811688529","43.020381","-78.7645587","0.0","0.0","network"
"1547811708879","1547811709454","43.0204603","-78.7646436","0.0","0.0","network"
"1547811771768","1547811772404","43.0203493","-78.7646382","0.0","0.0","network"
"1547811792737","1547811793308","43.0204603","-78.7646436","0.0","0.0","network"
