"timestamp","system_time","lat","lon","speed","bearing","provider"
"1530919763000","1530919761856","42.96846769","-78.87110254","0.0","0.0","gps"
"1530919789000","1530919787855","42.96847226","-78.87091646","0.0","0.0","gps"
"1530919790000","1530919788856","42.96847389","-78.870903","0.0","0.0","gps"
"1530919792000","1530919790857","42.96848193","-78.87089595","0.0","0.0","gps"
"1530919796000","1530919794856","42.96849195","-78.87089525","0.0","0.0","gps"
"1530919797000","1530919795864","42.96853921","-78.87089934","8.75","356.4","gps"
"1530919798000","1530919796938","42.96868114","-78.87091558","9.25","346.9","gps"
"1530919799000","1530919797933","42.96897813","-78.87089726","11.75","354.5","gps"
"1530919800000","1530919798936","42.9690727","-78.87092701","12.25","353.1","gps"
"1530919801000","1530919799934","42.96922788","-78.87093933","13.25","356.7","gps"
"1530919802000","1530919800931","42.96939082","-78.87094562","13.75","353.6","gps"
"1530919803000","1530919801935","42.96953371","-78.8709323","12.5","354.7","gps"
"1530919804000","1530919802936","42.96965791","-78.87094238","12.75","354.8","gps"
"1530919805000","1530919803935","42.96977846","-78.87095364","11.0","353.8","gps"
"1530919806000","1530919804931","42.9699001","-78.87096637","10.5","354.4","gps"
"1530919807000","1530919805932","42.97006926","-78.87100138","10.75","351.5","gps"
"1530919808000","1530919806931","42.97014498","-78.87101207","9.75","356.0","gps"
"1530919809000","1530919807932","42.970244","-78.87101886","9.25","353.3","gps"
"1530919810000","1530919808934","42.97033026","-78.87102978","8.5","354.0","gps"
"1530919811000","1530919809932","42.97040454","-78.87103315","8.0","355.5","gps"
"1530919812000","1530919810932","42.97046737","-78.87102907","6.75","353.4","gps"
"1530919813000","1530919811932","42.97049316","-78.87103151","5.0","352.0","gps"
"1530919814000","1530919812932","42.97053874","-78.8710294","4.25","0.8","gps"
"1530919815000","1530919813934","42.97057554","-78.87101568","4.25","11.5","gps"
"1530919816000","1530919814930","42.97059119","-78.87102305","2.5","349.7","gps"
"1530919817000","1530919815931","42.97060619","-78.87101795","2.25","7.8","gps"
"1530919818000","1530919816930","42.97065884","-78.87100915","1.0","335.0","gps"
"1530919819000","1530919817937","42.97068551","-78.871009","0.0","0.0","gps"
"1530919820000","1530919818930","42.97069892","-78.87101256","1.25","355.4","gps"
"1530919821000","1530919819934","42.97071891","-78.87100264","2.0","12.8","gps"
"1530919822000","1530919820933","42.97077826","-78.87098311","4.5","5.4","gps"
"1530919823000","1530919821933","42.97082503","-78.87100264","6.25","352.1","gps"
"1530919824000","1530919822933","42.97089062","-78.87100076","8.0","352.6","gps"
"1530919825000","1530919823933","42.97096773","-78.8709939","8.5","352.3","gps"
"1530919826000","1530919824932","42.97109049","-78.8710159","10.5","353.2","gps"
"1530919827000","1530919825931","42.97120019","-78.87104137","11.0","354.5","gps"
"1530919828000","1530919826931","42.97134648","-78.87106702","11.5","354.6","gps"
"1530919829000","1530919827934","42.97153664","-78.87106848","12.75","355.1","gps"
"1530919830000","1530919828931","42.97166844","-78.87110444","13.5","349.4","gps"
"1530919831000","1530919829932","42.97179734","-78.87112928","13.75","351.2","gps"
"1530919832000","1530919830932","42.97193312","-78.87116136","14.75","356.3","gps"
"1530919833000","1530919831931","42.9720625","-78.87118019","15.0","356.1","gps"
"1530919834000","1530919832931","42.97218739","-78.87118963","14.75","355.0","gps"
"1530919835000","1530919833933","42.97234456","-78.87120201","15.25","354.0","gps"
"1530919836000","1530919834934","42.97251972","-78.87121104","14.75","354.0","gps"
"1530919837000","1530919835935","42.97265806","-78.87121513","15.25","355.8","gps"
"1530919838000","1530919836932","42.97279592","-78.87123386","15.25","355.4","gps"
"1530919839000","1530919837933","42.97294647","-78.87124576","15.0","356.6","gps"
"1530919840000","1530919838935","42.97308816","-78.87125794","15.25","354.9","gps"
"1530919841000","1530919839931","42.97318064","-78.87129991","15.0","355.2","gps"
"1530919842000","1530919840932","42.97335","-78.87135835","15.25","351.3","gps"
"1530919843000","1530919841931","42.97348764","-78.8713851","15.5","353.0","gps"
"1530919844000","1530919842933","42.97361712","-78.87139905","15.5","355.0","gps"
"1530919845000","1530919843934","42.97372983","-78.87141785","14.75","356.3","gps"
"1530919846000","1530919844937","42.97388799","-78.87144405","15.75","354.5","gps"
"1530919847000","1530919845936","42.97403262","-78.8714736","15.25","353.3","gps"
