"timestamp","system_time","lat","lon","speed","bearing","provider"
"1547898052623","1547898087929","43.020495","-78.7647105","0.0","0.0","network"
"1547898108916","1547898109610","43.0204784","-78.76468","0.0","0.0","network"
"1547898150587","1547898151267","43.0204775","-78.7646966","0.0","0.0","network"
"1547898171389","1547898172069","43.0204772","-78.7647115","0.0","0.0","network"
"1547898192195","1547898192910","43.0204818","-78.764693","0.0","0.0","network"
"1547898213032","1547898213724","43.0204936","-78.7646964","0.0","0.0","network"
"1547898233865","1547898234527","43.020465","-78.7647017","0.0","0.0","network"
"1547898253848","1547898254548","43.020519","-78.7646519","0.0","0.0","network"
"1547898274708","1547898275389","43.0204857","-78.7646842","0.0","0.0","network"
"1547898295702","1547898296382","43.0204775","-78.7647002","0.0","0.0","network"
"1547898316565","1547898317248","43.0205265","-78.7646884","0.0","0.0","network"
"1547898337430","1547898338118","43.0204137","-78.7645726","0.0","0.0","network"
"1547898341000","1547898339573","43.02069206","-78.76461256","0.0","0.0","gps"
"1547898342000","1547898340576","43.0207284","-78.7645277","0.0","0.0","gps"
"1547898343000","1547898341569","43.02067099","-78.76455778","0.0","0.0","gps"
"1547898344000","1547898342575","43.02063293","-78.76456871","0.0","0.0","gps"
"1547898345000","1547898343577","43.0206401","-78.76455053","0.0","0.0","gps"
"1547898346000","1547898344577","43.02062771","-78.76458006","0.0","0.0","gps"
"1547898347000","1547898345578","43.02064498","-78.76454059","0.0","0.0","gps"
"1547898349000","1547898347578","43.02063467","-78.76455533","0.0","0.0","gps"
"1547898357428","1547898358152","43.0204708","-78.7647039","0.0","0.0","network"
"1547898364000","1547898362576","43.0206214","-78.76456793","0.0","0.0","gps"
"1547898367000","1547898365576","43.02058601","-78.76463692","1.25","239.8","gps"
"1547898368000","1547898366576","43.02056042","-78.76464379","1.0","220.7","gps"
"1547898369000","1547898367575","43.02055432","-78.76466063","1.0","225.8","gps"
"1547898371000","1547898369576","43.02056387","-78.76467667","0.5","275.8","gps"
"1547898372000","1547898370576","43.02054708","-78.76465434","1.25","112.3","gps"
"1547898373000","1547898371575","43.02051824","-78.76464646","2.0","123.9","gps"
"1547898374000","1547898372577","43.02050084","-78.76462085","2.25","128.2","gps"
"1547898375000","1547898373569","43.02047646","-78.76460459","2.75","120.2","gps"
"1547898376000","1547898374575","43.02045906","-78.76458011","2.75","121.2","gps"
"1547898377000","1547898375577","43.02043837","-78.76454327","3.25","122.4","gps"
"1547898378000","1547898376576","43.02041806","-78.76450646","3.5","124.3","gps"
"1547898379000","1547898377577","43.02039722","-78.76448053","3.25","127.2","gps"
"1547898377438","1547898378121","43.020086","-78.7641681","0.0","0.0","network"
"1547898380000","1547898378577","43.02037485","-78.76445348","3.25","130.4","gps"
"1547898381000","1547898379577","43.02035063","-78.76442957","3.25","132.5","gps"
"1547898382000","1547898380575","43.02031437","-78.76440108","3.5","139.4","gps"
"1547898383000","1547898381577","43.02027234","-78.76437554","3.5","146.3","gps"
